,ID GS1,Clacom,Nombre Clacom,Nombre GS1,
,,4190312,CANVAS,,
,10002241,419031201,CANVAS, Pósters/estampados,
,,4190313,OLEOS,,
,10002240,419031301,OLEOS, Pinturas,
,,4190314,LAMINAS METALICAS,,
,10002241,419031401,LAMINAS METALICAS, Pósters/estampados,
,,41904,ALFOMBRAS DIMENSIONADAS Y LIMPIAPIES,,
,,4190401,ALFOMBRAS,,
,10002218,419040101,ALFOMBRAS / TAPETES SHAGGY, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040102,ALFOMBRAS / TAPETES HEAT SET, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040103,ALFOMBRAS / TAPETES BCF, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040104,ALFOMBRAS / TAPETES IN DOOR OUT DOOR, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040105,ALFOMBRAS / TAPETES INFANTILES , Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040106,ALFOMBRAS / TAPETES DE LICENCIAS, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040107,ALFOMBRAS / TAPETES OTROS MAT, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,,4190402,LIMPIAPIES / TAPETE ENTRADA,,
,10002218,419040201,LIMPIAPIES / TAPETE ENTRADA FIBRA NATURAL , Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040202,LIMPIAPIES / TAPETE ENTRADA GOMA, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040203,LIMPIAPIES / TAPETE ENTRADA OTROS MAT, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,,4190403,ANTIDESLIZANTES PARA ALFOMBRAS,,
,10005628,419040301,ANTIDESLIZANTE Y ANTIONDULANTE PARA ALFOMBRAS, Productos antideslizantes (hágalo usted mismo),
,,4190405,BAJADAS / PIES DE CAMA,,
,10002218,419040501,BAJADA / PIE DE CAMA SHAGGY, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040502,BAJADA / PIE DE CAMA HEAT SET, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040503,BAJADA / PIE DE CAMA BCF, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040504,BAJADA / PIE DE CAMA IN DOOR OUT DOOR, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040505,BAJADA / PIE DE CAMA INFANTILES , Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040506,BAJADA / PIE DE CAMA DE LICENCIAS, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419040507,BAJADA / PIE DE CAMA OTROS MAT, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,,4190406,PASILLOS O CAMINOS,,
,10002218,419040601,PASILLOS O CAMINOS, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,,41905,DECORACION DE BANOS,,
,,4190501,CORTINAS DE BANO,,
,10002214,419050101,CORTINAS DE BANO TELA, Cortinas,
,10002214,419050102,CORTINAS DE BANO POLYESTER, Cortinas,
,10002214,419050103,CORTINAS DE BANO PVC, Cortinas,
,10002214,419050104,FORROS CORTINAS, Cortinas,
,10002214,419050105,CORTINAS EN SET, Cortinas,
,10002214,419050106,CORTINAS DE BANO DE LICENCIAS, Cortinas,
,,4190502,COMPLEMENTOS DE BANO,,
,10000334,419050202,ESPONJAS Y OTROS, Accesorios de aseo/limpieza – Personal,
,10004026,419050204,GANCHOS DE LICENCIAS, Tiras de seguridad para duchas,
,10002627,419050205,OTROS COMPLEMENTOS DE BANO, Paquetes variados de accesorios de baño,
,10004033,419050201,GANCHOS DE BANO, Toalleros en barra/aros – Fijos,
,10002245,419050203,ESPEJOS DE BANO, Espejos,
,,4190503,ACCESORIOS BANO SOBREPONER,,
,,419050301,ACCESORIOS DE BANO PLASTICOS,,
,,419050302,ACCESORIOS DE BANO RESINA,,
,,419050303,ACCESORIOS DE BANO MADERA/BAMBOO,,
,,419050304,ACCESORIOS DE BANO CERAMICA,,
,,419050305,ACCESORIOS DE BANO METALICOS,,
,,419050306,ACCESORIOS DE BANO VIDRIO,,
,,419050307,ACCESORIOS DE BANO INFANTIL,,
,,419050308,ACCESORIOS DE BANO DE LICENCIAS,,
,,4190504,PISOS/ TAPETES DE BANO,,
,10002218,419050401,PISO / TAPETE DE BANO ALGODON, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419050402,PISO / TAPETE DE BANO SINTETICOS, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419050403,PISO / TAPETE DE BANO EN SET, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419050404,PISO / TAPETE DE BANO DE LICENCIAS, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,10002218,419050405,PISOS / TAPETES ANTIDESLIZANTES, Alfombras/esterillas para mobiliario de suelo – Desmontables,
,,4190505,BASUREROS / CANECAS BANO,,
,10002125,419050501,BASURERO PLASTICO VAIVEN, Botes para basura/desperdicio,
,10002125,419050502,BASURERO PLASTICO PEDAL, Botes para basura/desperdicio,
,10002125,419050503,BASURERO METAL VAIVEN, Botes para basura/desperdicio,
,10002125,419050504,BASURERO METAL PEDAL, Botes para basura/desperdicio,
,10002125,419050505,BASURERO INFANTIL, Botes para basura/desperdicio,
,10002125,419050506,BASURERO SET, Botes para basura/desperdicio,
,10002125,419050507,BASURERO DE LICENCIAS, Botes para basura/desperdicio,
,,4190506,TOALLAS,,
,10002219,419050601,TOALLAS EN SET, Toallas de telas/tejidos,
,10002219,419050602,TOALLAS DE PLAYA, Toallas de telas/tejidos,
,10002219,419050603,TOALLAS INFANTILES, Toallas de telas/tejidos,
,10002219,419050604,TOALLAS DE CARA, Toallas de telas/tejidos,
,10002219,419050605,TOALLAS DE CUERPO, Toallas de telas/tejidos,
,10002219,419050606,TOALLAS DE MANO, Toallas de telas/tejidos,
,10002219,419050607,TOALLAS DE LICENCIAS, Toallas de telas/tejidos,
,,4190507,BARRAS DE BANO,,
,10004033,419050701,BARRAS DE BANO METALICAS, Toalleros en barra/aros – Fijos,
,10004033,419050702,BARRAS DE BANO PLASTICAS, Toalleros en barra/aros – Fijos,
,10004033,419050703,TENSORES DE BANO, Toalleros en barra/aros – Fijos,
,,4190508,PESAS / BASCULAS DE BANO,,
,10000455,419050801,PESA / BASCULA MECANICA, Controles de diagnósticos de uso doméstico,
,10000455,419050802,PESA / BASCULA ELECTRONICA, Controles de diagnósticos de uso doméstico,
,,41907,EMPAQUE REGALO,,
,,4190702,PAPEL DE REGALO,,
,10001201,419070201,PAPEL DE REGALO, Papel de regalo,
,10001201,419070202,CAJAS DE REGALO, Papel de regalo,
,10001201,419070203,BOLSAS DE REGALO, Papel de regalo,
,10001203,419070204,CINTAS DE REGALO, Accesorios para papel de regalo,
,,41908,PRODUCTOS DE IMPULSO,,
,,4190801,PRODUCTOS DE IMPULSO,,
,,419080101,PRODUCTOS DE IMPULSO,,
,,41950,INSTALACIONES Y VTA DIRECTA,,
,,4195007,PRODUCTO VENTA DIRECTA,,
,,419500701,VENTA DIRECTA R.CONJUNTA,,
,,4195010,INST CORTINAS / PERSIANAS,,
,,419501001,INST CORTINAS / PERSIANAS,,
,,419501002,INST RIELES / BARRAS,,
,,419501003,INST CORTINA MADERA,,
,,419501004,INST PERSIANAS/CORTINA B3,,
,,419501005,INST PERSIANAS/CORTINA VE,,
,,4195011,INST PAPEL MURAL,,
,,419501101,INST PAPEL MURAL,,
,,419501102,INST FOTOMURALES / AUTOADHESIVOS,,
,,419501103,INST PAPEL MURAL VE,,
,,4195012,INST CUADROS,,
,,419501201,INST ENMARCADO B3,,
,,420,ASEO,,
,,42001,QUIMICOS,,
,,4200101,QUIMICOS LAVADO Y PLANCHADO Y PROTECCION DE ROPA,,
,10000424,420010101,QUIMICOS ROPA DETERGENTE EN POLVO, Detergentes para lavandería,
,10000424,420010102,QUIMICOS ROPA DETERGENTE LIQUIDOS, Detergentes para lavandería,
,10000744,420010103,QUIMICOS ROPA SUAVIZANTES, Suavizantes para ropa,
,10000743,420010104,QUIMICOS ROPA PRELAVADO, Potenciadores de detergentes/blanqueadores para ropa,
,10000742,420010105,QUIMICOS ROPA PREPLANCHADO, Productos afianzadores del tejido/almidón,
,10000743,420010106,QUIMICOS ROPA BLANQUEADORES/LEJIA/LAVANDINA, Potenciadores de detergentes/blanqueadores para ropa,
,10000743,420010107,QUIMICOS ROPA DESMANCHADORES, Potenciadores de detergentes/blanqueadores para ropa,
,10000747,420010108,QUIMICOS ROPA OTROS, Otros productos de lavandería,
,,4200102,QUIMICOS JABONES PARA MANOS,,
,10000330,420010201,JABONES LIQUIDOS PARA MANOS, Limpieza/aseo/jabón – Personal,
,10000330,420010202,GEL ANTIBACTERIAL, Limpieza/aseo/jabón – Personal,
,10000330,420010203,QUIMICOS JABONES LIQUIDOS OTROS, Limpieza/aseo/jabón – Personal,
,,4200103,QUIMICOS BANO,,
,10000330,420010301,QUIMICOS JABONES BANO LIMPIADORES, Limpieza/aseo/jabón – Personal,
,10000441,420010302,QUIMICOS BANO DEFINFECT/LAVAND EN GEL, Desinfectantes,
,10000442,420010303,QUIMICOS BANO REMOV/SARRO Y DESMANCH/PARED Y JUNTA, Descalcificadores,
,10000405,420010304,QUIMICOS BANO OTROS, Limpiadores de superficies,
,,4200104,QUIMICOS ASEO DE LA COCINA,,
,10000636,420010401,QUIMICOS COCINA DETERGENTE P/VAJILLA LIQUIDOS, Limpieza/cuidado de vajilla – lavado a mano,
,10000636,420010402,QUIMICOS COCINA DETERGENTE P/VAJILLA CREMA, Limpieza/cuidado de vajilla – lavado a mano,
,10000406,420010403,QUIMICOS COCINA LAVAPLATOS P/MAQUINAS LAVAVAJILLAS, Limpieza/cuidado de vajilla – lavado automatizado,
,10000441,420010405, QUIMICOS COCINA DESINFECTANTES, Desinfectantes,
,10000405,420010406, QUIMICOS COCINA DESENGRASANTES, Limpiadores de superficies,
,10000405,420010407, QUIMICOS COCINA LIMP/HORNOS PARR Y ESTUFAS, Limpiadores de superficies,
,10000405,420010408, QUIMICOS COCINA OTROS USOS, Limpiadores de superficies,
,10002183,420010409,PANOS IMPREGNADOS, Surtidos de artículos de cocina,
,,4200105,QUIMICOS ASEO DEL PISO,,
,10000441,420010501,QUIMICOS PISOS LIMPIADORES Y DESINFECTANTE, Desinfectantes,
,10000405,420010502, QUIMICOS PISOS MADERA NATURAL, Limpiadores de superficies,
,10000405,420010503, QUIMICOS PISOS MADERA LAMINADA, Limpiadores de superficies,
,10000405,420010504, QUIMICOS PISOS PORCELANATO, Limpiadores de superficies,
,10000405,420010505, QUIMICOS PISOS MARMOL Y GRANITO, Limpiadores de superficies,
,10000405,420010506, QUIMICOS PISOS CERAMICA, Limpiadores de superficies,
,10000405,420010507,QUIMICOS PISOS VINILO, Limpiadores de superficies,
,10000405,420010508,QUIMICOS PISOS GRES, Limpiadores de superficies,
,10000443,420010509,QUIMICOS PISOS REMOVEDORES SELLADORES CERAS, Quitamanchas,
,10000405,420010510,QUIMICOS PISOS OTROS, Limpiadores de superficies,
,,4200106,QUIMICOS ASEO DE LA ALFOMBRA,,
,10000405,420010601,QUIMICOS ASEO DE LA ALFOMBRA LIMPIADORES, Limpiadores de superficies,
,10000443,420010602, QUIMICOS ASEO DE LA ALFOMBRA DESMANCHADORE, Quitamanchas,
,10000740,420010603, QUIMICOS ASEO DE LA ALFOMBRA ELIMINADORES DE OLORE, Ambientadores – Tejido,
,10000694,420010604, QUIMICOS ASEO DE LA ALFOMBRA OTROS, Surtidos de productos de limpieza/higiene,
,,4200107,QUIMICOS PARA MANTENER EL AIRE/AMBIENTADORES/HUMED,,
,10000402,420010701,AMBIENTADORES ACEITE, Ambientadores/desodorantes (no eléctricos),
,10000402,420010702, AMBIENTADORES GEL, Ambientadores/desodorantes (no eléctricos),
,10000402,420010703, AMBIENTADORES PASTA, Ambientadores/desodorantes (no eléctricos),
,10000402,420010704, AMBIENTADORES AEROSOLES TOQUE, Ambientadores/desodorantes (no eléctricos),
,10000402,420010705, AMBIENTADORES AEROSOLES REGULARES, Ambientadores/desodorantes (no eléctricos),
,10000696,420010706, AMBIENTADORES AEROSOLES CON SENSOR O DIMM AERO, Ambientadores/desodorantes (eléctricos),
,10000402,420010707, AMBIENTADORES LIQUIDOS, Ambientadores/desodorantes (no eléctricos),
,10000402,420010708, AMBIENTADORES EMANADORES/ VARITAS, Ambientadores/desodorantes (no eléctricos),
,10000402,420010709, AMBIENTADORES DECORATIVOS (FLOREROSVELAS ETC), Ambientadores/desodorantes (no eléctricos),
,10000740,420010710, ELIMINADOR DE OLORES, Ambientadores – Tejido,
,10006798,420010711, ABSORBENTES HUMEDAD, Deshumidificador de aire – portátil (no eléctrico),
,,4200108,QUIMICOS DEL HOGAR OTROS USOS,,
,10000405,420010801,LIMPIAVIDRIOS LIQUIDOS, Limpiadores de superficies,
,10000405,420010802, LIMPIADORES PARA METALES, Limpiadores de superficies,
,10000405,420010803, LIMPIADORES PARA CUERO, Limpiadores de superficies,
,10000405,420010804, LIMPIADORES Y PROTECTORES MUEBLES MADERA, Limpiadores de superficies,
,10000405,420010805, LIMPIADORES Y PROTECTORES PARA TAPICERIA Y TELAS, Limpiadores de superficies,
,10000423,420010806, DESTAPADORES DE CANERIAS, Tratamientos de drenaje/destapador de tuberías,
,10000694,420010807, OTROS QUIMICOS PARA EL HOGAR OTROS USOS, Surtidos de productos de limpieza/higiene,
,,4200109,QUIMICOS ACIDO,,
,10000694,420010901,ACIDO MURIATICO/OTROS ACIDOS, Surtidos de productos de limpieza/higiene,
,10002501,420010902, VARSOL, Quitapintura/quitabarniz/limpiadores,
,,42002,LAVANDERIA,,
,,4200201,PLANCHADO DE ROPA,,
,47101792,420020101,TABLAS DE PLANCHAR, Tabla de planchar,
,10000747,420020102,ACCESORIOS PARA EL PLANCHADO, Otros productos de lavandería,
,,4200202,LAVADO DE ROPA,,
,10000747,420020201,LAVATORIOS/BATEAS PLASTICAS/PONCHERAS, Otros productos de lavandería,
,10000747,420020202,ACCESORIOS LAVADO DE ROPA (BOLSAS FORROS ETC), Otros productos de lavandería,
,10000747,420020203,CANASTOS Y CESTOS P/ROPA, Otros productos de lavandería,
,,4200203,SECADOR DE ROPA,,
,47101791,420020301,TENDEDEROS DE ROPA, Tendedero de ropa,
,10000747,420020302,ACCESORIOS PARA COLGAR ROPA (CUERDAS, GANCHOS, Otros productos de lavandería
,,42003,UTENSILIOS DE ASEO,,
,,4200301,PLUMEROS Y LIMPIADORES DE VENTILADORES,,
,10000397,420030101,PLUMEROS, Artículos de limpieza,
,10000397,420030102, LIMPIADORES DE VENTILADORES, Artículos de limpieza,
,10000397,420030103, LIMPIADORES DE PERSIANAS, Artículos de limpieza,
,,4200302,PALAS RESIDUOS/ RECOGEDORES,,
,10000397,420030201,RECOGEDORES DE MANO, Artículos de limpieza,
,10000397,420030202, RECOGEDORES DE PISO, Artículos de limpieza,
,,4200303,MOPAS Y REPUESTOS,,
,10000397,420030301,MOPAS, Artículos de limpieza,
,10000397,420030302,REPUESTOS PARA MOPAS, Artículos de limpieza,
,10000397,420030303,TRAPEROS / TRAPEADORES, Artículos de limpieza,
,10000397,420030304,REPUESTOS PARA TRAPEROS/TRAPEADORES, Artículos de limpieza,
,,4200304,ESPONJAS Y PANOS BAYETILLAS,,
,10000397,420030401,ESPONJAS/ ESPONJILLAS/ LANAS, Artículos de limpieza,
,10000397,420030402,PANOS, Artículos de limpieza,
,10000397,420030403,BAYETILLAS/ FRANELAS/PANOS DE SACUDIR, Artículos de limpieza,
,10000397,420030404,MOPAS PLANAS, Artículos de limpieza,
,,4200305,ESCOBAS/ ESCOBILLONES/ ESCOBILLAS / CEPILLOS,,
,10000397,420030501,ESCOBAS, Artículos de limpieza,
,10000397,420030503, ESCOBILLAS/ CEPILLOS MANO, Artículos de limpieza,
,10000397,420030504, CEPILLOS, Artículos de limpieza,
,10000397,420030505,PORTAESCOBAS, Artículos de limpieza,
,10000397,420030506, CABOS Y REPUESTOS PARA ESCOBAS, Artículos de limpieza,
,10000397,420030507,SECAPISOS/ HARAGANES/ SECADORES DE AGUA/JALADORES, Artículos de limpieza,
,10000397,420030502, ESCOBILLONES/ CEPILLOS DE PISO, Artículos de limpieza,
,,4200306,BALDES PLATONES Y PONCHERAS,,
,10000397,420030601,BALDES/CUBETAS, Artículos de limpieza,
,10000397,420030602,PRODUCTOS INDUSTRIALES, Artículos de limpieza,
,,4200307,GUANTES,,
,10001395,420030701,GUANTES DOMESTICOS, Prendas de protección para las manos,
,10001395,420030702, GUANTES INDUSTRIALES, Prendas de protección para las manos,
,10001395,420030703, GUANTES OTROS USOS, Prendas de protección para las manos,
,,4200308,DESTAPADORES CANERIAS,,
,10003565,420030801,SOPAPAS/ CHUPAS/DESTAPACANOS, Desatascador,
,,4200309,LIMPIAVIDRIOS,,
,10000397,420030901,LIMPIAVIDRIOS, Artículos de limpieza,
,,4200310,DISPENSADORES Y CONSUMIBLES,,
,10006215,420031001,DISPENSADORES PAPEL HIGIENICO, Dispensadores para productos de limpieza/higiene,
,10006215,420031002,DISPENSADORES PAPEL TOALLAS, Dispensadores para productos de limpieza/higiene,
,10006215,420031003,DISPENSADORES SERVILLETAS, Dispensadores para productos de limpieza/higiene,
,10006215,420031004,DISPENSADORES PANUELOS, Dispensadores para productos de limpieza/higiene,
,10006215,420031005,DISPENSADORES TOALLAS COCINA, Dispensadores para productos de limpieza/higiene,
,10006215,420031006, DISPENSADORES JABONES, Dispensadores para productos de limpieza/higiene,
,10000375,420031007, CONSUMIBLES PAPEL HIGIENICO, Papel higiénico,
,10000447,420031008, CONSUMIBLES PAPEL TOALLAS, Toallas de papel,
,10000447,420031009, CONSUMIBLES SERVILLETAS, Toallas de papel,
,10000485,420031010, CONSUMIBLES PANUELOS, Pañuelos faciales/pañuelos (desechables),
,10000447,420031011,CONSUMIBLES TOALLAS COCINA, Toallas de papel,
,10000330,420031012,CONSUMIBLES JABONES, Limpieza/aseo/jabón – Personal,
,,4200311,EQUIPOS PARA LIMPIEZA,,
,10002032,420031101,EQUIPOS PARA LIMPIEZA, Otros aparatos de limpieza,
,,4200312,OTROS UTENSILIOS DE ASEO,,
,10000397,420031201,OTROS UTENSILIOS DE ASEO, Artículos de limpieza,
,,4200313, CARROS Y SENALES INSTITUCIONALES,,
,10000397,420031301, CARROS, Artículos de limpieza,
,10000397,420031302,BALDES/CUBETAS CON ESCURRIDOR Y RUEDAS, Artículos de limpieza,
,10006223,420031303, SENALES, Señales preimpresas,
,,42004,CONTENEDORES PARA BASURA,,
,,4200401,CONTENEDOR INDUSTRIAL,,
,10002125,420040101,SIN RUEDAS, Botes para basura/desperdicio,
,10002125,420040102, CON RUEDAS, Botes para basura/desperdicio,
,10002125,420040103, CONTENEDORES INDUSTRIALES MANEJO RESIDUOS Y DESECH, Botes para basura/desperdicio,
,,4200402,CONTENEDOR DOMESTICO,,
,10002125,420040201,CONTENEDORES DOMESTICOS METALICOS, Botes para basura/desperdicio,
,10002125,420040202, CONTENEDORES DOMESTICOS APARIENCIA METALIZADA, Botes para basura/desperdicio,
,10002125,420040203, CONTENEDORES DOMESTICOS PLASTICOS, Botes para basura/desperdicio,
,10002125,420040204, CONTENEDORES DOMESTICOS MANEJO RESIDUOS Y DESECHOS, Botes para basura/desperdicio,
,10002125,420040205, OTROS, Botes para basura/desperdicio,
,,4200403,BOLSAS DE RESIDUOS,,
,10001761,420040301,RESIDUOS BOLSAS PARA BASURA, Bolsas de basura,
,,42050,INSTALACIONES Y VTA DIRECTA,,
,,4205007,PRODUCTO VENTA DIRECTA,,
,,420500701,VENTA DIRECTA R.CONJUNTA,,
,,4205010,INST ASEO,,
,,420501001,INST ASEO,,
,,420501002,MANTENCION ASEO,,
,,421,TEMPORADA,,
,,42101,NAVIDAD,,
,,4210101,ARBOLES,,
,10002236,421010101,ARBOLES SIN LUCES, Adornos para cada estación (no eléctricos),
,10002237,421010102,ARBOLES CON LUCES, Adornos para cada estación (eléctricos),
,10002237,421010103,ARBOLES CON GIRO, Adornos para cada estación (eléctricos),
,10002237,421010104,COMBOS DE ARBOLES, Adornos para cada estación (eléctricos),
,10007011,421010105,ARBOLES DECORATIVOS CON LUCES, Arbol de navidad artificial,
,,4210102,GUIRNALDAS,,
,10002236,421010201,ARCOS DE PINO, Adornos para cada estación (no eléctricos),
,10002236,421010202,GUIRNALDA PINO, Adornos para cada estación (no eléctricos),
,10002236,421010203,GUIRNALDA FOIL, Adornos para cada estación (no eléctricos),
,10002236,421010204,GUIRNALDAS Y COLLARES PLASTICOS, Adornos para cada estación (no eléctricos),
,10002236,421010205,GUIRNALDAS PAPEL/MADERA, Adornos para cada estación (no eléctricos),
,10002236,421010206,GUIRNALDAS TEXTIL, Adornos para cada estación (no eléctricos),
,,4210103,LUCES,,
,10002237,421010301,EXTENCIONES INTERIOR, Adornos para cada estación (eléctricos),
,10002237,421010302,FIGURAS 3D, Adornos para cada estación (eléctricos),
,10002237,421010303,EXTENCIONES EXTERIOR, Adornos para cada estación (eléctricos),
,10002237,421010304,FIGURAS PLANAS 2D, Adornos para cada estación (eléctricos),
,10002237,421010305,LUCES RED, Adornos para cada estación (eléctricos),
,10002237,421010307,REPUESTOS LUCES, Adornos para cada estación (eléctricos),
,10002237,421010308,LUCES EXTERIOR A BATERIA, Adornos para cada estación (eléctricos),
,10002237,421010309,LUCES SOLARES, Adornos para cada estación (eléctricos),
,,4210104,ADORNOS PARA  ARBOL,,
,10002236,421010401,ADORNOS COLGAR PLASTICO, Adornos para cada estación (no eléctricos),
,10002236,421010402,TOPES / PUNTAS DE ARBOL PLASTICO, Adornos para cada estación (no eléctricos),
,10002236,421010403,ADORNOS COLGAR TEXTIL, Adornos para cada estación (no eléctricos),
,10002236,421010404,TOPES / PUNTAS DE ARBOL TEXTIL, Adornos para cada estación (no eléctricos),
,10002236,421010405,TOPES / PUNTAS DE ARBOL CON LUZ, Adornos para cada estación (no eléctricos),
,10002236,421010406,ADORNOS COLGAR PAPEL, Adornos para cada estación (no eléctricos),
,10002236,421010407,TOPES / PUNTAS DE ARBOL PAPEL METAL, Adornos para cada estación (no eléctricos),
,10002236,421010408,ADORNOS COLGAR CERAMICA Y RESINA, Adornos para cada estación (no eléctricos),
,10002236,421010409,ADORNOS COLGAR CLAY DOUGH / PASTA, Adornos para cada estación (no eléctricos),
,10002236,421010410,ADORNOS COLGAR MADERA, Adornos para cada estación (no eléctricos),
,10002236,421010413,ADORNOS COLGAR METAL, Adornos para cada estación (no eléctricos),
,10002236,421010414,DISPLAY, Adornos para cada estación (no eléctricos),
,,4210105,ESFERAS,,
,10002236,421010501,ESFERAS OPACAS, Adornos para cada estación (no eléctricos),
,10002236,421010502,ESFERAS BRILLANTES, Adornos para cada estación (no eléctricos),
,10002236,421010503,ESFERAS ESCARCHA, Adornos para cada estación (no eléctricos),
,10002236,421010504,OTRAS ESFERAS, Adornos para cada estación (no eléctricos),
,10002236,421010505,MIX ESFERAS, Adornos para cada estación (no eléctricos),
,10002236,421010506,ESFERAS DIAMANTE, Adornos para cada estación (no eléctricos),
,10002236,421010507,ESFERAS PERLADAS, Adornos para cada estación (no eléctricos),
,10002236,421010508,ESFERAS VIDRIO, Adornos para cada estación (no eléctricos),
,10002236,421010509,ESFERAS/ ADORNOS PACK, Adornos para cada estación (no eléctricos),
,10002236,421010510,ESFERAS DECORADAS, Adornos para cada estación (no eléctricos),
,,4210106,CINTAS Y LAZOS,,
,10002236,421010601,CINTAS / LISTONES, Adornos para cada estación (no eléctricos),
,10002236,421010602,LAZOS / MONOS, Adornos para cada estación (no eléctricos),
,,4210107,PICKS Y SPRAYS,,
,10002236,421010701,PICKS, Adornos para cada estación (no eléctricos),
,10002236,421010702,SPRAYS Y RAMAS, Adornos para cada estación (no eléctricos),
,,4210108,PESEBRES / NACIMIENTOS,,
,10002236,421010801,PESEBRES / NACIMIENTOS, Adornos para cada estación (no eléctricos),
,10002236,421010802,ACCESORIOS PESEBRES, Adornos para cada estación (no eléctricos),
,,4210109,TEXTIL ADORNOS,,
,10002236,421010901,BOTAS Y MEDIAS, Adornos para cada estación (no eléctricos),
,10002236,421010902,GORROS, Adornos para cada estación (no eléctricos),
,10002236,421010903,CUBREARBOL / PIE DE ARBOL, Adornos para cada estación (no eléctricos),
,10002236,421010904,LIMPIAPIES / TAPETES DE ENTRADA, Adornos para cada estación (no eléctricos),
,10002236,421010905,COJINES Y FORROS DE COJIN, Adornos para cada estación (no eléctricos),
,10002236,421010906,OTROS, Adornos para cada estación (no eléctricos),
,10002236,421010907,DIADEMAS, Adornos para cada estación (no eléctricos),
,,4210110,ADORNOS DE MESA,,
,10002236,421011001,ADORNOS DE MESA, Adornos para cada estación (no eléctricos),
,10002236,421011004,GLOBOS / ESFERAS DE AGUA, Adornos para cada estación (no eléctricos),
,10002236,421011005,ADORNOS DE MESA TEXTIL, Adornos para cada estación (no eléctricos),
,10002236,421011007,CALENDARIO DE ADVIENTO, Adornos para cada estación (no eléctricos),
,10002236,421011008,CENTROS DE MESA, Adornos para cada estación (no eléctricos),
,10002236,421011009,COJINES PARA SILLAS DE MESA, Adornos para cada estación (no eléctricos),
,10002236,421011010,CUBRESILLAS, Adornos para cada estación (no eléctricos),
,,4210111,VELAS Y CANDELABROS,,
,10002237,421011101,FAROLES, Adornos para cada estación (eléctricos),
,10002236,421011102,CANDELABROS, Adornos para cada estación (no eléctricos),
,10000555,421011103,VELAS, Velas,
,10002236,421011104,ACCESORIOS PARA VELAS, Adornos para cada estación (no eléctricos),
,10002236,421011105,INCENCIARIOS, Adornos para cada estación (no eléctricos),
,,4210112,CORONAS,,
,10002236,421011201,CORONAS DE PINO, Adornos para cada estación (no eléctricos),
,10002236,421011202,CORONAS OTRAS, Adornos para cada estación (no eléctricos),
,,4210113,ACCESORIOS DE JARDIN,,
,10002236,421011301,ADORNOS DE JARDIN, Adornos para cada estación (no eléctricos),
,10002237,421011302,INFLABLES, Adornos para cada estación (eléctricos),
,10003277,421011303,ESTACAS Y LETREROS DE JARDIN, Tableros/paneles para vallas,
,,4210114,EMPAQUES,,
,10002236,421011401,MONOS Y CINTAS, Adornos para cada estación (no eléctricos),
,10002236,421011402,PAPEL REGALO, Adornos para cada estación (no eléctricos),
,10002236,421011403,TARJETAS Y PORTATARJJETAS, Adornos para cada estación (no eléctricos),
,10002236,421011404,STICKERS, Adornos para cada estación (no eléctricos),
,10002236,421011405,CAJAS Y BOLSAS, Adornos para cada estación (no eléctricos),
,10002236,421011406,TARROS, Adornos para cada estación (no eléctricos),
,10002236,421011407,CINTAS ADHESIVAS NAVIDENAS, Adornos para cada estación (no eléctricos),
,,4210115,ADORNOS PARA MUROS,,
,10002236,421011501,ADORNOS COLGAR TEXTIL MURO, Adornos para cada estación (no eléctricos),
,10002236,421011502,CAMPANAS Y CASCABELES, Adornos para cada estación (no eléctricos),
,10002236,421011503,ADORNOS PARA PUERTAS, Adornos para cada estación (no eléctricos),
,10002236,421011504,PANELES/ STCKER VENTANAS Y PARED, Adornos para cada estación (no eléctricos),
,,4210116,VARIOS,,
,10002236,421011601,GANCHOS Y ORGANIZADORES, Adornos para cada estación (no eléctricos),
,10002236,421011602,ANO NUEVO/COTILLONES, Adornos para cada estación (no eléctricos),
,10002236,421011603,VARIOS, Adornos para cada estación (no eléctricos),
,,4210117,TEXTIL MESA,,
,10002236,421011701,SERVILLETAS DE PAPEL, Adornos para cada estación (no eléctricos),
,10002236,421011702,SERVILLETAS DE TELA, Adornos para cada estación (no eléctricos),
